code,term,id
374937008,Etodolac 400 mg oral tablet,374937008
765697009,Etodolac 400mg prolonged-release oral tablet,765697009
374938003,Etodolac 500 mg oral tablet,374938003
765503007,Etodolac 500mg prolonged-release oral tablet,765503007
765538009,Etodolac 600 mg prolonged-release oral tablet,765538009
13222201000001102,Etodolac 600mg modified-release tablets,13222201000001102
329622006,Etodolac 600mg modified-release tablets,329622006
11141111000001109,Etodolac 600mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),11141111000001109
30054411000001100,Etodolac 600mg modified-release tablets (DE Pharmaceuticals),30054411000001100
30810311000001107,Etodolac 600mg modified-release tablets (Mawdsley-Brooks & Company Ltd),30810311000001107
23915011000001106,Etodolac 600mg modified-release tablets (Phoenix Healthcare Distribution Ltd),23915011000001106
21977911000001102,Etodolac 600mg modified-release tablets (Waymade Healthcare Plc),21977911000001102
20914211000001103,Etodolac 600mg modified-release tablets (Zentiva),20914211000001103
412006008,Etodolac in oral dosage form,412006008
33548811000001105,Etolyn 600mg modified-release tablets (Mylan),33548811000001105
10925311000001102,Etopan XL 600mg tablets (Sun Pharmaceutical Industries Europe B.V.),10925311000001102
407909000,Etoricoxib 120mg tablets,407909000
34699411000001101,Etoricoxib 120mg tablets (A A H Pharmaceuticals Ltd),34699411000001101
34624711000001101,Etoricoxib 120mg tablets (Accord Healthcare Ltd),34624711000001101
34711311000001102,Etoricoxib 120mg tablets (Alliance Healthcare (Distribution) Ltd),34711311000001102
34620811000001104,Etoricoxib 120mg tablets (Aspire Pharma Ltd),34620811000001104
37378011000001105,Etoricoxib 120mg tablets (DE Pharmaceuticals),37378011000001105
37065911000001108,Etoricoxib 120mg tablets (Mawdsley-Brooks & Company Ltd),37065911000001108
35161211000001109,Etoricoxib 120mg tablets (Milpharm Ltd),35161211000001109
34691711000001108,Etoricoxib 120mg tablets (Mylan),34691711000001108
34618711000001102,Etoricoxib 120mg tablets (Teva UK Ltd),34618711000001102
36833611000001108,Etoricoxib 120mg tablets (Torrent Pharma (UK) Ltd),36833611000001108
37354011000001104,Etoricoxib 120mg tablets (Zentiva),37354011000001104
13132911000001109,Etoricoxib 30mg tablets,13132911000001109
34698811000001106,Etoricoxib 30mg tablets (A A H Pharmaceuticals Ltd),34698811000001106
34624211000001108,Etoricoxib 30mg tablets (Accord Healthcare Ltd),34624211000001108
34710711000001106,Etoricoxib 30mg tablets (Alliance Healthcare (Distribution) Ltd),34710711000001106
34620211000001100,Etoricoxib 30mg tablets (Aspire Pharma Ltd),34620211000001100
37230511000001109,Etoricoxib 30mg tablets (Brown & Burk UK Ltd),37230511000001109
37377011000001109,Etoricoxib 30mg tablets (DE Pharmaceuticals),37377011000001109
37064511000001102,Etoricoxib 30mg tablets (Mawdsley-Brooks & Company Ltd),37064511000001102
35160611000001101,Etoricoxib 30mg tablets (Milpharm Ltd),35160611000001101
34691111000001107,Etoricoxib 30mg tablets (Mylan),34691111000001107
34618111000001103,Etoricoxib 30mg tablets (Teva UK Ltd),34618111000001103
36833011000001101,Etoricoxib 30mg tablets (Torrent Pharma (UK) Ltd),36833011000001101
37354711000001102,Etoricoxib 30mg tablets (Zentiva),37354711000001102
407907003,Etoricoxib 60mg tablets,407907003
34699011000001105,Etoricoxib 60mg tablets (A A H Pharmaceuticals Ltd),34699011000001105
34624411000001107,Etoricoxib 60mg tablets (Accord Healthcare Ltd),34624411000001107
34710911000001108,Etoricoxib 60mg tablets (Alliance Healthcare (Distribution) Ltd),34710911000001108
34620411000001101,Etoricoxib 60mg tablets (Aspire Pharma Ltd),34620411000001101
37377411000001100,Etoricoxib 60mg tablets (DE Pharmaceuticals),37377411000001100
37065011000001109,Etoricoxib 60mg tablets (Mawdsley-Brooks & Company Ltd),37065011000001109
35160811000001102,Etoricoxib 60mg tablets (Milpharm Ltd),35160811000001102
34691311000001109,Etoricoxib 60mg tablets (Mylan),34691311000001109
34618311000001101,Etoricoxib 60mg tablets (Teva UK Ltd),34618311000001101
36833211000001106,Etoricoxib 60mg tablets (Torrent Pharma (UK) Ltd),36833211000001106
37355211000001105,Etoricoxib 60mg tablets (Zentiva),37355211000001105
407908008,Etoricoxib 90mg tablets,407908008
34699211000001100,Etoricoxib 90mg tablets (A A H Pharmaceuticals Ltd),34699211000001100
34624611000001105,Etoricoxib 90mg tablets (Accord Healthcare Ltd),34624611000001105
34711111000001104,Etoricoxib 90mg tablets (Alliance Healthcare (Distribution) Ltd),34711111000001104
34620611000001103,Etoricoxib 90mg tablets (Aspire Pharma Ltd),34620611000001103
37377611000001102,Etoricoxib 90mg tablets (DE Pharmaceuticals),37377611000001102
37065411000001100,Etoricoxib 90mg tablets (Mawdsley-Brooks & Company Ltd),37065411000001100
35161011000001104,Etoricoxib 90mg tablets (Milpharm Ltd),35161011000001104
34691511000001103,Etoricoxib 90mg tablets (Mylan),34691511000001103
34618511000001107,Etoricoxib 90mg tablets (Teva UK Ltd),34618511000001107
36833411000001105,Etoricoxib 90mg tablets (Torrent Pharma (UK) Ltd),36833411000001105
37355811000001106,Etoricoxib 90mg tablets (Zentiva),37355811000001106
412000002,Etoricoxib in oral dosage form,412000002
235611000001100,Feldene 10mg capsules (Pfizer Ltd),235611000001100
473411000001103,Feldene 10mg dispersible tablets (Pfizer Ltd),473411000001103
90611000001109,Feldene 20 capsules (Pfizer Ltd),90611000001109
126111000001103,Feldene 20mg dispersible tablets (Pfizer Ltd),126111000001103
18578511000001109,Feldene Melt 20mg tablets (DE Pharmaceuticals),18578511000001109
19964211000001104,Feldene Melt 20mg tablets (Lexon (UK) Ltd),19964211000001104
16576611000001103,Feldene Melt 20mg tablets (Mawdsley-Brooks & Company Ltd),16576611000001103
18261111000001105,Feldene Melt 20mg tablets (Necessity Supplies Ltd),18261111000001105
192711000001106,Feldene Melt 20mg tablets (Pfizer Ltd),192711000001106
14232711000001108,Feldene Melt 20mg tablets (Sigma Pharmaceuticals Plc),14232711000001108
12560211000001105,Feldene Melt 20mg tablets (Waymade Healthcare Plc),12560211000001105
17538811000001101,Feminax Express 342mg tablets (Bayer Plc),17538811000001101
15512111000001104,Feminax Ultra 250mg gastro-resistant tablets (Bayer Plc),15512111000001104
253811000001104,Fenactol 25mg gastro-resistant tablets (Discovery Pharmaceuticals),253811000001104
359411000001107,Fenactol 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),359411000001107
656011000001104,Fenactol Retard 100mg tablets (Discovery Pharmaceuticals),656011000001104
210711000001105,Fenactol SR 75mg tablets (Discovery Pharmaceuticals),210711000001105
3159211000001105,Fenbid 300mg Spansules (Mercury Pharma Group Ltd),3159211000001105
370190003,Fenbufen 200 mg/1 each oral capsule,370190003
329630007,Fenbufen 300mg capsules,329630007
940111000001102,Fenbufen 300mg capsules (A A H Pharmaceuticals Ltd),940111000001102
931711000001108,Fenbufen 300mg capsules (Alliance Healthcare (Distribution) Ltd),931711000001108
866711000001104,Fenbufen 300mg capsules (Genus Pharmaceuticals Ltd),866711000001104
920011000001100,Fenbufen 300mg capsules (IVAX Pharmaceuticals UK Ltd),920011000001100
329631006,Fenbufen 300mg tablets,329631006
145711000001108,Fenbufen 300mg tablets (A A H Pharmaceuticals Ltd),145711000001108
895311000001105,Fenbufen 300mg tablets (Actavis UK Ltd),895311000001105
149811000001102,Fenbufen 300mg tablets (Alliance Healthcare (Distribution) Ltd),149811000001102
30111000001109,Fenbufen 300mg tablets (IVAX Pharmaceuticals UK Ltd),30111000001109
422611000001106,Fenbufen 300mg tablets (Kent Pharmaceuticals Ltd),422611000001106
431311000001107,Fenbufen 300mg tablets (Mylan),431311000001107
841711000001100,Fenbufen 300mg tablets (Sterwin Medicines),841711000001100
329636001,Fenbufen 450mg tablets,329636001
757111000001107,Fenbufen 450mg tablets (A A H Pharmaceuticals Ltd),757111000001107
788011000001102,Fenbufen 450mg tablets (Actavis UK Ltd),788011000001102
209211000001107,Fenbufen 450mg tablets (Alliance Healthcare (Distribution) Ltd),209211000001107
13577411000001107,Fenbufen 450mg tablets (DE Pharmaceuticals),13577411000001107
447611000001107,Fenbufen 450mg tablets (IVAX Pharmaceuticals UK Ltd),447611000001107
398311000001104,Fenbufen 450mg tablets (Kent Pharmaceuticals Ltd),398311000001104
594411000001100,Fenbufen 450mg tablets (Mylan),594411000001100
616611000001101,Fenbufen 450mg tablets (Sterwin Medicines),616611000001101
370191004,Fenbufen 600 mg oral tablet,370191004
412007004,Fenbufen in oral dosage form,412007004
98811000001106,Fenoket 200mg modified-release capsules (Opus Pharmaceuticals Ltd),98811000001106
329641009,Fenoprofen 300mg tablets,329641009
329642002,Fenoprofen 600mg tablets,329642002
374578000,Fenoprofen calcium 200 mg/1 each oral capsule,374578000
388959005,Fenoprofen calcium 300 mg/1 each oral capsule,388959005
412008009,Fenoprofen in oral dosage form,412008009
3684611000001103,Fenopron 300 tablets (Typharm Ltd),3684611000001103
3685511000001101,Fenopron 600 tablets (Typharm Ltd),3685511000001101
4535711000001109,Fenpaed 100mg/5ml oral suspension (Pinewood Healthcare),4535711000001109
8104311000001107,Fenpaed 100mg/5ml oral suspension 5ml sachets (Pinewood Healthcare),8104311000001107
4632211000001100,Feverfen 100mg/5ml oral suspension (Wise Pharmaceuticals Ltd),4632211000001100
18637011000001107,First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd),18637011000001107
18640211000001100,First Resort Period Pain Reliever 250mg gastro-resistant tablets (Actavis UK Ltd),18640211000001100
658811000001106,Flamatak MR 100mg tablets (Actavis UK Ltd),658811000001106
13411000001102,Flamatak MR 75mg tablets (Actavis UK Ltd),13411000001102
602311000001109,Flamrase 25 EC tablets (Teva UK Ltd),602311000001109
49711000001102,Flamrase 75mg SR tablets (Teva UK Ltd),49711000001102
761911000001109,Flamrase SR 100mg tablets (Teva UK Ltd),761911000001109
34790511000001100,Flarin 200mg capsules (infirst Healthcare Ltd),34790511000001100
2884211000001100,Flexin-25 Continus tablets (Napp Pharmaceuticals Ltd),2884211000001100
2884711000001107,Flexin-50 Continus tablets (Napp Pharmaceuticals Ltd),2884711000001107
306611000001105,Flexin-75 Continus tablets (Napp Pharmaceuticals Ltd),306611000001105
657911000001102,Flexotard MR 100mg tablets (Pfizer Ltd),657911000001102
329649006,Flurbiprofen 100mg tablets,329649006
91911000001105,Flurbiprofen 100mg tablets (A A H Pharmaceuticals Ltd),91911000001105
363911000001106,Flurbiprofen 100mg tablets (Actavis UK Ltd),363911000001106
410711000001109,Flurbiprofen 100mg tablets (Alliance Healthcare (Distribution) Ltd),410711000001109
4821011000001109,Flurbiprofen 100mg tablets (Genus Pharmaceuticals Ltd),4821011000001109
732111000001109,Flurbiprofen 100mg tablets (Kent Pharmaceuticals Ltd),732111000001109
24616611000001106,Flurbiprofen 100mg tablets (Mylan),24616611000001106
17910111000001107,Flurbiprofen 100mg tablets (Phoenix Healthcare Distribution Ltd),17910111000001107
686111000001107,Flurbiprofen 100mg tablets (Sandoz Ltd),686111000001107
22014911000001109,Flurbiprofen 100mg tablets (Waymade Healthcare Plc),22014911000001109
765919009,Flurbiprofen 200 mg prolonged-release oral capsule,765919009
36059011000001103,Flurbiprofen 200mg modified-release capsules,36059011000001103
329648003,Flurbiprofen 50mg tablets,329648003
477611000001108,Flurbiprofen 50mg tablets (A A H Pharmaceuticals Ltd),477611000001108
825611000001105,Flurbiprofen 50mg tablets (Actavis UK Ltd),825611000001105
510811000001107,Flurbiprofen 50mg tablets (Alliance Healthcare (Distribution) Ltd),510811000001107
4820811000001106,Flurbiprofen 50mg tablets (Genus Pharmaceuticals Ltd),4820811000001106
323611000001109,Flurbiprofen 50mg tablets (Kent Pharmaceuticals Ltd),323611000001109
24616411000001108,Flurbiprofen 50mg tablets (Mylan),24616411000001108
17909911000001101,Flurbiprofen 50mg tablets (Phoenix Healthcare Distribution Ltd),17909911000001101
574511000001107,Flurbiprofen 50mg tablets (Sandoz Ltd),574511000001107
412009001,Flurbiprofen in oral dosage form,412009001
767786004,Flurbiprofen in oromucosal dosage form,767786004
767787008,Flurbiprofen in rectal dosage form,767787008
766353007,Flurbiprofen sodium 0.03% conventional release eye drops,766353007
538211000001100,Froben 100mg tablets (Abbott Laboratories Ltd),538211000001100
762311000001104,Froben 50mg tablets (Abbott Laboratories Ltd),762311000001104
27511000001103,Froben SR 200mg capsules (Abbott Laboratories Ltd),27511000001103
5545311000001102,Froben SR 200mg capsules (Dowelhurst Ltd),5545311000001102
5368511000001107,Froben SR 200mg capsules (Waymade Healthcare Plc),5368511000001107
9993111000001106,Galpharm Ibuprofen For Children 100mg/5ml oral suspension 5ml sachets (Galpharm International Ltd),9993111000001106
11775811000001106,Galpharm Maximum Strength Ibuprofen 400mg liquid capsules (Galpharm International Ltd),11775811000001106
17303111000001109,Galpharm Migraine Relief 200mg capsules (Galpharm International Ltd),17303111000001109
17303811000001102,Galpharm Period Pain Relief 250mg gastro-resistant tablets (Galpharm International Ltd),17303811000001102
32811000001101,Galprofen 100mg/5ml oral suspension (Galpharm International Ltd),32811000001101
474111000001105,Galprofen 200mg tablets (Galpharm International Ltd),474111000001105
258411000001107,Galprofen Cold and Flu 200mg tablets (Galpharm International Ltd),258411000001107
3996111000001104,Galprofen Long Lasting 200mg capsules (Galpharm International Ltd),3996111000001104
13630511000001104,Galprofen Long Lasting 300mg capsules (Galpharm International Ltd),13630511000001104
11270111000001101,Galprofen Migraine Relief 200mg capsules (Galpharm International Ltd),11270111000001101
336911000001107,Hedex Ibuprofen 200mg caplets (GlaxoSmithKline Consumer Healthcare),336911000001107
17042011000001106,Hedex Ibuprofen 200mg tablets (Omega Pharma Ltd),17042011000001106
768402000,Hydrocodone and ibuprofen in oral dosage form,768402000
768401007,Hydrocodone and ibuprofen product,768401007
429392006,Hydrocodone bitartrate 10 mg and ibuprofen 200 mg oral tablet,429392006
429393001,Hydrocodone bitartrate 2.5 mg and ibuprofen 200 mg oral tablet,429393001
428210006,Hydrocodone bitartrate 5 mg and ibuprofen 200 mg oral tablet,428210006
377489000,Hydrocodone bitartrate 7.5 mg and ibuprofen 200 mg oral tablet,377489000
16528311000001106,Ibucalm 200mg tablets (Aspar Pharmaceuticals Ltd),16528311000001106
16528811000001102,Ibucalm 400mg tablets (Aspar Pharmaceuticals Ltd),16528811000001102
195311000001101,Ibufem 200mg tablets (Galpharm International Ltd),195311000001101
36105911000001102,Ibular 200mg tablets (Ennogen Pharma Ltd),36105911000001102
36106111000001106,Ibular 400mg tablets (Ennogen Pharma Ltd),36106111000001106
414443003,Ibuprofen + oxycodone,414443003
370192006,Ibuprofen 100 mg oral tablet,370192006
32392411000001107,Ibuprofen 100mg chewable capsules,32392411000001107
370194007,Ibuprofen 100mg chewable tablet,370194007
370196009,Ibuprofen 100mg/2.5mL oral suspension,370196009
13093911000001101,Ibuprofen 100mg/5ml / Pseudoephedrine 15mg/5ml oral suspension sugar free,13093911000001101
329710002,Ibuprofen 100mg/5ml oral suspension,329710002
4615511000001102,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free,4615511000001102
9458211000001101,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (A A H Pharmaceuticals Ltd),9458211000001101
13623911000001100,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Pinewood Healthcare),13623911000001100
9210011000001100,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Thornton & Ross Ltd),9210011000001100
13222501000001104,Ibuprofen 100mg/5ml oral suspension sugar free,13222501000001104
329686007,Ibuprofen 100mg/5ml oral suspension sugar free,329686007
731611000001107,Ibuprofen 100mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),731611000001107
30804111000001103,Ibuprofen 100mg/5ml oral suspension sugar free (Actavis UK Ltd),30804111000001103
23811000001106,Ibuprofen 100mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),23811000001106
24174611000001106,Ibuprofen 100mg/5ml oral suspension sugar free (DE Pharmaceuticals),24174611000001106
3323411000001100,Ibuprofen 100mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),3323411000001100
18109611000001102,Ibuprofen 100mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),18109611000001102
13623411000001108,Ibuprofen 100mg/5ml oral suspension sugar free (Pinewood Healthcare),13623411000001108
37421811000001101,Ibuprofen 100mg/5ml oral suspension sugar free (Relonchem Ltd),37421811000001101
26311000001106,Ibuprofen 100mg/5ml oral suspension sugar free (Sandoz Ltd),26311000001106
15100811000001100,Ibuprofen 100mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),15100811000001100
7944111000001109,Ibuprofen 100mg/5ml oral suspension sugar free (Teva UK Ltd),7944111000001109
9209811000001100,Ibuprofen 100mg/5ml oral suspension sugar free (Thornton & Ross Ltd),9209811000001100
5021111000001102,Ibuprofen 100mg/5ml oral suspension sugar free (Vantage),5021111000001102
329675005,Ibuprofen 200 mg and codeine phosphate 12.5 mg oral tablet,329675005
420858007,Ibuprofen 200 mg and pseudoephedrine 30 mg/1 each oral capsule,420858007
766026002,Ibuprofen 200 mg prolonged-release oral capsule,766026002
329683004,Ibuprofen 200mg / Codeine 12.8mg tablets,329683004
16036311000001108,Ibuprofen 200mg / Phenylephrine 5mg tablets,16036311000001108
34878411000001108,Ibuprofen 200mg / Phenylephrine 6.1mg tablets,34878411000001108
407904005,Ibuprofen 200mg / Pseudoephedrine hydrochloride 30mg tablets,407904005
18557911000001100,Ibuprofen 200mg caplets (Bristol Laboratories Ltd),18557911000001100
9172611000001104,Ibuprofen 200mg caplets (Galpharm International Ltd),9172611000001104
7926811000001106,Ibuprofen 200mg caplets (Lloyds Pharmacy Ltd),7926811000001106
9746811000001108,Ibuprofen 200mg caplets (The Boots Company Plc),9746811000001108
27170011000001102,Ibuprofen 200mg caplets (Wockhardt UK Ltd),27170011000001102
370195008,Ibuprofen 200mg capsules,370195008
23279311000001100,Ibuprofen 200mg capsules (AM Distributions (Yorkshire) Ltd),23279311000001100
32465611000001107,"Ibuprofen 200mg capsules (Bell,Sons & Co (Druggists) Ltd)",32465611000001107
24625711000001103,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),24625711000001103
31993111000001104,Ibuprofen 200mg capsules (Ennogen Healthcare Ltd),31993111000001104
17307311000001104,Ibuprofen 200mg capsules (Galpharm International Ltd),17307311000001104
15019211000001100,Ibuprofen 200mg capsules (Kent Pharmaceuticals Ltd),15019211000001100
14703311000001100,Ibuprofen 200mg capsules (Numark Ltd),14703311000001100
19525111000001109,Ibuprofen 200mg effervescent tablets,19525111000001109
36045011000001103,Ibuprofen 200mg modified-release capsules,36045011000001103
3875511000001104,Ibuprofen 200mg orodispersible tablets sugar free,3875511000001104
329652003,Ibuprofen 200mg tablets,329652003
771311000001100,Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd),771311000001100
715411000001104,Ibuprofen 200mg tablets (Alliance Healthcare (Distribution) Ltd),715411000001104
9805311000001101,Ibuprofen 200mg tablets (Almus Pharmaceuticals Ltd),9805311000001101
10378911000001102,Ibuprofen 200mg tablets (Arrow Generics Ltd),10378911000001102
892211000001107,Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd),892211000001107
17023611000001107,"Ibuprofen 200mg tablets (Bell,Sons & Co (Druggists) Ltd)",17023611000001107
14772411000001106,Ibuprofen 200mg tablets (Boston Healthcare Ltd),14772411000001106
16056611000001104,Ibuprofen 200mg tablets (Bristol Laboratories Ltd),16056611000001104
28984611000001101,Ibuprofen 200mg tablets (Crescent Pharma Ltd),28984611000001101
13578911000001103,Ibuprofen 200mg tablets (DE Pharmaceuticals),13578911000001103
18074911000001106,Ibuprofen 200mg tablets (Fannin UK Ltd),18074911000001106
14784511000001105,Ibuprofen 200mg tablets (Galpharm International Ltd),14784511000001105
869811000001101,Ibuprofen 200mg tablets (IVAX Pharmaceuticals UK Ltd),869811000001101
201711000001104,Ibuprofen 200mg tablets (Kent Pharmaceuticals Ltd),201711000001104
30212411000001106,Ibuprofen 200mg tablets (Mawdsley-Brooks & Company Ltd),30212411000001106
35851611000001107,Ibuprofen 200mg tablets (Medreich Plc),35851611000001107
38695411000001100,Ibuprofen 200mg tablets (Noumed Life Sciences Ltd),38695411000001100
342211000001103,Ibuprofen 200mg tablets (OBG Pharmaceuticals Ltd),342211000001103
17931411000001104,Ibuprofen 200mg tablets (Phoenix Healthcare Distribution Ltd),17931411000001104
859511000001108,Ibuprofen 200mg tablets (Ranbaxy (UK) Ltd),859511000001108
11579811000001108,Ibuprofen 200mg tablets (Sandoz Ltd),11579811000001108
29875911000001106,Ibuprofen 200mg tablets (Sigma Pharmaceuticals Plc),29875911000001106
4603011000001107,Ibuprofen 200mg tablets (Sussex Pharmaceutical Ltd),4603011000001107
110611000001104,Ibuprofen 200mg tablets (Teva UK Ltd),110611000001104
367511000001109,Ibuprofen 200mg tablets (Thornton & Ross Ltd),367511000001109
327311000001106,Ibuprofen 200mg tablets (Vantage),327311000001106
22046511000001104,Ibuprofen 200mg tablets (Waymade Healthcare Plc),22046511000001104
9501811000001106,Ibuprofen 200mg tablets (Wockhardt UK Ltd),9501811000001106
3313611000001105,Ibuprofen 200mg tablets (Zentiva),3313611000001105
654211000001104,Ibuprofen 200mg tablets film coated (Actavis UK Ltd),654211000001104
805711000001106,Ibuprofen 200mg tablets sugar coated (Actavis UK Ltd),805711000001106
6407711000001109,Ibuprofen 200mg tablets sugar coated (Kent Pharmaceuticals Ltd),6407711000001109
12637311000001104,Ibuprofen 200mg/5ml oral suspension,12637311000001104
12597711000001104,Ibuprofen 200mg/5ml oral suspension (Special Order),12597711000001104
36608611000001101,Ibuprofen 200mg/5ml oral suspension sugar free,36608611000001101
408075007,Ibuprofen 300 mg and pseudoephedrine 45 mg/1 each oral capsule,408075007
765908006,Ibuprofen 300 mg prolonged-release oral capsule,765908006
4623511000001106,Ibuprofen 300mg / Pseudoephedrine 45mg modified-release capsules,4623511000001106
36045211000001108,Ibuprofen 300mg modified-release / Codeine 20mg tablets,36045211000001108
36045311000001100,Ibuprofen 300mg modified-release capsules,36045311000001100
414444009,Ibuprofen 400 mg and oxycodone 5 mg oral tablet,414444009
18558411000001107,Ibuprofen 400mg caplets (Bristol Laboratories Ltd),18558411000001107
7928011000001101,Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd),7928011000001101
9746611000001109,Ibuprofen 400mg caplets (The Boots Company Plc),9746611000001109
10774611000001104,Ibuprofen 400mg capsules,10774611000001104
329653008,Ibuprofen 400mg tablets,329653008
913811000001105,Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd),913811000001105
497111000001108,Ibuprofen 400mg tablets (Alliance Healthcare (Distribution) Ltd),497111000001108
9816611000001104,Ibuprofen 400mg tablets (Almus Pharmaceuticals Ltd),9816611000001104
10379111000001107,Ibuprofen 400mg tablets (Arrow Generics Ltd),10379111000001107
522911000001108,Ibuprofen 400mg tablets (Aspar Pharmaceuticals Ltd),522911000001108
14772911000001103,Ibuprofen 400mg tablets (Boston Healthcare Ltd),14772911000001103
16057111000001105,Ibuprofen 400mg tablets (Bristol Laboratories Ltd),16057111000001105
28984811000001102,Ibuprofen 400mg tablets (Crescent Pharma Ltd),28984811000001102
13579211000001102,Ibuprofen 400mg tablets (DE Pharmaceuticals),13579211000001102
18075111000001107,Ibuprofen 400mg tablets (Fannin UK Ltd),18075111000001107
9648711000001108,Ibuprofen 400mg tablets (Galpharm International Ltd),9648711000001108
878411000001103,Ibuprofen 400mg tablets (IVAX Pharmaceuticals UK Ltd),878411000001103
491911000001103,Ibuprofen 400mg tablets (Kent Pharmaceuticals Ltd),491911000001103
30213011000001106,Ibuprofen 400mg tablets (Mawdsley-Brooks & Company Ltd),30213011000001106
36042811000001102,Ibuprofen 400mg tablets (Medreich Plc),36042811000001102
38695211000001104,Ibuprofen 400mg tablets (Noumed Life Sciences Ltd),38695211000001104
714611000001102,Ibuprofen 400mg tablets (OBG Pharmaceuticals Ltd),714611000001102
17931611000001101,Ibuprofen 400mg tablets (Phoenix Healthcare Distribution Ltd),17931611000001101
644111000001107,Ibuprofen 400mg tablets (Ranbaxy (UK) Ltd),644111000001107
37062811000001105,Ibuprofen 400mg tablets (Relonchem Ltd),37062811000001105
779411000001108,Ibuprofen 400mg tablets (Sandoz Ltd),779411000001108
15055611000001106,Ibuprofen 400mg tablets (Sigma Pharmaceuticals Plc),15055611000001106
434811000001101,Ibuprofen 400mg tablets (Sterwin Medicines),434811000001101
4604211000001104,Ibuprofen 400mg tablets (Sussex Pharmaceutical Ltd),4604211000001104
1511000001104,Ibuprofen 400mg tablets (Teva UK Ltd),1511000001104
207911000001105,Ibuprofen 400mg tablets (Thornton & Ross Ltd),207911000001105
333311000001102,Ibuprofen 400mg tablets (Vantage),333311000001102
22046911000001106,Ibuprofen 400mg tablets (Waymade Healthcare Plc),22046911000001106
9502111000001109,Ibuprofen 400mg tablets (Wockhardt UK Ltd),9502111000001109
11177511000001107,Ibuprofen 400mg tablets (Zentiva),11177511000001107
273411000001104,Ibuprofen 400mg tablets film coated (Actavis UK Ltd),273411000001104
415811000001107,Ibuprofen 400mg tablets sugar coated (Actavis UK Ltd),415811000001107
420811000001109,Ibuprofen 400mg tablets sugar coated (Kent Pharmaceuticals Ltd),420811000001109
370197000,Ibuprofen 40mg/mL oral drops,370197000
370193001,Ibuprofen 50mg chewable tablet,370193001
438856002,Ibuprofen 50mg/1.25mL oral suspension,438856002
329677002,Ibuprofen 600mg effervescent granules sachets,329677002
329654002,Ibuprofen 600mg tablets,329654002
451211000001103,Ibuprofen 600mg tablets (A A H Pharmaceuticals Ltd),451211000001103
641211000001103,Ibuprofen 600mg tablets (Actavis UK Ltd),641211000001103
334411000001107,Ibuprofen 600mg tablets (Alliance Healthcare (Distribution) Ltd),334411000001107
9805911000001100,Ibuprofen 600mg tablets (Almus Pharmaceuticals Ltd),9805911000001100
10379411000001102,Ibuprofen 600mg tablets (Arrow Generics Ltd),10379411000001102
901511000001105,Ibuprofen 600mg tablets (Aspar Pharmaceuticals Ltd),901511000001105
14773611000001104,Ibuprofen 600mg tablets (Boston Healthcare Ltd),14773611000001104
21033511000001107,Ibuprofen 600mg tablets (Bristol Laboratories Ltd),21033511000001107
36080311000001102,Ibuprofen 600mg tablets (Crescent Pharma Ltd),36080311000001102
36513111000001106,Ibuprofen 600mg tablets (Dalkeith Laboratories Ltd),36513111000001106
37422011000001104,Ibuprofen 600mg tablets (DE Pharmaceuticals),37422011000001104
18078211000001108,Ibuprofen 600mg tablets (Fannin UK Ltd),18078211000001108
25311000001101,Ibuprofen 600mg tablets (IVAX Pharmaceuticals UK Ltd),25311000001101
32011000001107,Ibuprofen 600mg tablets (Kent Pharmaceuticals Ltd),32011000001107
36043011000001104,Ibuprofen 600mg tablets (Medreich Plc),36043011000001104
36700311000001101,Ibuprofen 600mg tablets (Noumed Life Sciences Ltd),36700311000001101
177111000001104,Ibuprofen 600mg tablets (OBG Pharmaceuticals Ltd),177111000001104
17931811000001102,Ibuprofen 600mg tablets (Phoenix Healthcare Distribution Ltd),17931811000001102
15711000001109,Ibuprofen 600mg tablets (Ranbaxy (UK) Ltd),15711000001109
37079111000001100,Ibuprofen 600mg tablets (Relonchem Ltd),37079111000001100
281911000001103,Ibuprofen 600mg tablets (Sandoz Ltd),281911000001103
15101111000001101,Ibuprofen 600mg tablets (Sigma Pharmaceuticals Plc),15101111000001101
928211000001108,Ibuprofen 600mg tablets (Sterwin Medicines),928211000001108
349811000001107,Ibuprofen 600mg tablets (Teva UK Ltd),349811000001107
22057111000001108,Ibuprofen 600mg tablets (Waymade Healthcare Plc),22057111000001108
11177711000001102,Ibuprofen 600mg tablets (Zentiva),11177711000001102
